frame,tiempo,id_objeto,tipo,equipo,x,y,area,intervencion_humana
2639,105.56,2,robot,Equipo A,36.22,70.08,9164,no
2639,105.56,3,robot,Equipo B,159.53,80.36,5545,no
2639,105.56,4,robot,Equipo B,114.56,60.09,3095,no
2639,105.56,0,balon,balon,118.01,63.87,394,no
2640,105.6,1,robot,Equipo A,62.65,66.09,10498,no
2640,105.6,2,robot,Equipo A,36.37,70.18,12372,no
2640,105.6,3,robot,Equipo B,159.85,80.6,5529,no
2640,105.6,4,robot,Equipo B,114.54,60.16,3091,no
2640,105.6,0,balon,balon,117.63,63.86,343,no
2641,105.64,1,robot,Equipo A,62.36,66.03,10498,no
2641,105.64,2,robot,Equipo A,36.53,70.29,12372,no
2641,105.64,3,robot,Equipo B,160.08,80.82,5554,no
2641,105.64,4,robot,Equipo B,114.49,60.25,3091,no
2641,105.64,0,balon,balon,117.35,63.92,343,no
2642,105.68,1,robot,Equipo A,62.0,65.99,10498,no
2642,105.68,2,robot,Equipo A,36.67,70.42,12372,no
2642,105.68,3,robot,Equipo B,160.26,81.01,5529,no
2642,105.68,4,robot,Equipo B,114.41,60.36,3091,no
2642,105.68,0,balon,balon,117.14,64.01,343,no
2643,105.72,1,robot,Equipo A,61.59,65.96,10498,no
2643,105.72,2,robot,Equipo A,36.82,70.54,12372,no
2643,105.72,3,robot,Equipo B,160.26,81.01,0,no
2643,105.72,4,robot,Equipo B,114.32,60.47,3091,no
2643,105.72,0,balon,balon,116.96,64.13,343,no
2644,105.76,1,robot,Equipo A,61.14,65.94,10498,no
2644,105.76,2,robot,Equipo A,36.97,70.67,12372,no
2644,105.76,3,robot,Equipo B,160.26,81.01,0,no
2644,105.76,4,robot,Equipo B,114.21,60.59,3091,no
2644,105.76,0,balon,balon,116.79,64.26,343,no
2645,105.8,1,robot,Equipo A,61.14,65.94,0,no
2645,105.8,2,robot,Equipo A,36.93,70.63,12389,no
2645,105.8,3,robot,Equipo B,160.26,81.01,0,no
2645,105.8,4,robot,Equipo B,114.24,60.54,3020,no
2645,105.8,0,balon,balon,117.28,64.33,464,no
2646,105.84,1,robot,Equipo A,61.14,65.94,0,no
2646,105.84,2,robot,Equipo A,36.87,70.56,12389,no
2646,105.84,3,robot,Equipo B,160.26,81.01,0,no
2646,105.84,4,robot,Equipo B,114.3,60.5,3020,no
2646,105.84,0,balon,balon,117.61,64.37,464,no
2647,105.88,1,robot,Equipo A,61.14,65.94,0,no
2647,105.88,2,robot,Equipo A,36.79,70.47,12389,no
2647,105.88,3,robot,Equipo B,160.26,81.01,0,no
2647,105.88,4,robot,Equipo B,114.38,60.47,3020,no
2647,105.88,0,balon,balon,117.85,64.39,464,no
2648,105.92,1,robot,Equipo A,61.14,65.94,0,no
2648,105.92,2,robot,Equipo A,36.7,70.37,12389,no
2648,105.92,3,robot,Equipo B,160.26,81.01,0,no
2648,105.92,4,robot,Equipo B,114.47,60.45,3020,no
2648,105.92,0,balon,balon,118.05,64.41,464,no
2649,105.96,1,robot,Equipo A,61.14,65.94,0,no
2649,105.96,2,robot,Equipo A,36.59,70.25,12389,no
2649,105.96,3,robot,Equipo B,160.26,81.01,0,no
2649,105.96,4,robot,Equipo B,114.58,60.43,3020,no
2649,105.96,0,balon,balon,118.22,64.41,464,no
2650,106.0,1,robot,Equipo A,61.14,65.94,0,no
2650,106.0,2,robot,Equipo A,36.61,70.27,12813,no
2650,106.0,3,robot,Equipo B,160.26,81.01,0,no
2650,106.0,4,robot,Equipo B,114.51,60.42,2972,no
2650,106.0,0,balon,balon,117.81,64.22,382,no
2651,106.04,1,robot,Equipo A,61.29,65.92,10483,no
2651,106.04,2,robot,Equipo A,36.63,70.33,12813,no
2651,106.04,3,robot,Equipo B,160.26,81.01,0,no
2651,106.04,4,robot,Equipo B,114.43,60.41,2972,no
2651,106.04,0,balon,balon,117.52,64.12,382,no
2652,106.08,1,robot,Equipo A,61.34,65.91,10483,no
2652,106.08,2,robot,Equipo A,36.65,70.4,12813,no
2652,106.08,3,robot,Equipo B,160.26,81.01,0,no
2652,106.08,4,robot,Equipo B,114.33,60.4,2972,no
2652,106.08,0,balon,balon,117.29,64.06,382,no
2653,106.12,1,robot,Equipo A,61.31,65.9,10483,no
2653,106.12,2,robot,Equipo A,36.66,70.5,12813,no
2653,106.12,3,robot,Equipo B,160.26,81.01,0,no
2653,106.12,4,robot,Equipo B,114.22,60.4,2972,no
2653,106.12,0,balon,balon,117.11,64.03,382,no
2654,106.16,1,robot,Equipo A,61.21,65.89,10483,no
2654,106.16,2,robot,Equipo A,36.67,70.6,12813,no
2654,106.16,3,robot,Equipo B,160.26,81.01,0,no
2654,106.16,4,robot,Equipo B,114.11,60.39,2972,no
2654,106.16,0,balon,balon,116.94,64.01,382,no
2655,106.2,1,robot,Equipo A,61.42,65.89,10453,no
2655,106.2,2,robot,Equipo A,36.67,70.54,12756,no
2655,106.2,3,robot,Equipo B,160.26,81.01,0,no
2655,106.2,4,robot,Equipo B,114.2,60.42,3064,no
2655,106.2,0,balon,balon,117.1,64.0,408,no
2656,106.24,1,robot,Equipo A,61.61,65.88,10453,no
2656,106.24,2,robot,Equipo A,36.68,70.45,12756,no
2656,106.24,3,robot,Equipo B,160.26,81.01,0,no
2656,106.24,4,robot,Equipo B,114.3,60.45,3064,no
2656,106.24,0,balon,balon,117.25,64.0,408,no
2657,106.28,1,robot,Equipo A,61.79,65.88,10453,no
2657,106.28,2,robot,Equipo A,36.68,70.35,12756,no
2657,106.28,3,robot,Equipo B,160.26,81.01,0,no
2657,106.28,4,robot,Equipo B,114.41,60.47,3064,no
2657,106.28,0,balon,balon,117.4,63.99,408,no
2658,106.32,1,robot,Equipo A,61.96,65.88,10453,no
2658,106.32,2,robot,Equipo A,36.68,70.24,12756,no
2658,106.32,3,robot,Equipo B,160.26,81.01,0,no
2658,106.32,4,robot,Equipo B,114.53,60.48,3064,no
2658,106.32,0,balon,balon,117.54,63.99,408,no
2659,106.36,1,robot,Equipo A,62.13,65.88,10453,no
2659,106.36,2,robot,Equipo A,36.68,70.13,12756,no
2659,106.36,3,robot,Equipo B,160.26,81.01,0,no
2659,106.36,4,robot,Equipo B,114.66,60.49,3064,no
2659,106.36,0,balon,balon,117.69,63.99,408,no
2660,106.4,1,robot,Equipo A,60.37,64.72,18957,no
2660,106.4,2,robot,Equipo A,36.69,70.14,12776,no
2660,106.4,3,robot,Equipo B,160.26,81.01,0,no
2660,106.4,4,robot,Equipo B,114.5,60.46,2866,no
2660,106.4,0,balon,balon,117.7,64.05,489,no
2661,106.44,1,robot,Equipo A,59.06,63.88,18809,no
2661,106.44,2,robot,Equipo A,36.69,70.19,12776,no
2661,106.44,3,robot,Equipo B,160.26,81.01,0,no
2661,106.44,4,robot,Equipo B,114.35,60.44,2866,no
2661,106.44,0,balon,balon,117.65,64.09,489,no
2662,106.48,1,robot,Equipo A,59.7,64.2,11027,no
2662,106.48,2,robot,Equipo A,36.69,70.27,12776,no
2662,106.48,3,robot,Equipo B,160.25,80.15,8393,no
2662,106.48,4,robot,Equipo B,114.2,60.43,2866,no
2662,106.48,0,balon,balon,117.55,64.11,489,no
2663,106.52,1,robot,Equipo A,60.14,64.4,11027,no
2663,106.52,2,robot,Equipo A,36.69,70.36,12776,no
2663,106.52,3,robot,Equipo B,160.28,79.51,8537,no
2663,106.52,4,robot,Equipo B,114.06,60.41,2866,no
2663,106.52,0,balon,balon,117.44,64.12,489,no
2664,106.56,1,robot,Equipo A,60.44,64.51,11027,no
2664,106.56,2,robot,Equipo A,36.69,70.46,12776,no
2664,106.56,3,robot,Equipo B,160.37,79.02,8624,no
2664,106.56,4,robot,Equipo B,113.91,60.41,2866,no
2664,106.56,0,balon,balon,117.31,64.12,489,no
2665,106.6,1,robot,Equipo A,60.84,64.78,10821,no
2665,106.6,2,robot,Equipo A,36.69,70.43,12928,no
2665,106.6,3,robot,Equipo B,160.3,78.73,8105,no
2665,106.6,4,robot,Equipo B,113.94,60.43,2902,no
2665,106.6,0,balon,balon,117.43,64.13,404,no
2666,106.64,1,robot,Equipo A,61.18,65.02,10821,no
2666,106.64,2,robot,Equipo A,36.69,70.37,12928,no
2666,106.64,3,robot,Equipo B,160.21,78.55,8172,no
2666,106.64,4,robot,Equipo B,114.0,60.46,2902,no
2666,106.64,0,balon,balon,117.56,64.13,404,no
2667,106.68,1,robot,Equipo A,61.47,65.23,10821,no
2667,106.68,2,robot,Equipo A,36.69,70.3,12928,no
2667,106.68,3,robot,Equipo B,160.14,78.41,8167,no
2667,106.68,4,robot,Equipo B,114.08,60.47,2902,no
2667,106.68,0,balon,balon,117.7,64.13,404,no
2668,106.72,1,robot,Equipo A,61.72,65.42,10821,no
2668,106.72,2,robot,Equipo A,36.69,70.2,12928,no
2668,106.72,3,robot,Equipo B,160.09,78.31,8104,no
2668,106.72,4,robot,Equipo B,114.18,60.48,2902,no
2668,106.72,0,balon,balon,117.84,64.13,404,no
2669,106.76,1,robot,Equipo A,61.95,65.61,10821,no
2669,106.76,2,robot,Equipo A,36.69,70.09,12928,no
2669,106.76,3,robot,Equipo B,160.05,78.2,8053,no
2669,106.76,4,robot,Equipo B,114.29,60.49,2902,no
2669,106.76,0,balon,balon,117.98,64.13,404,no
2670,106.8,1,robot,Equipo A,61.97,65.6,10802,no
2670,106.8,2,robot,Equipo A,36.69,70.19,12743,no
2670,106.8,3,robot,Equipo B,160.03,78.11,8027,no
2670,106.8,4,robot,Equipo B,114.26,60.5,2953,no
2670,106.8,0,balon,balon,117.8,64.13,478,no
2671,106.84,1,robot,Equipo A,61.96,65.56,10802,no
2671,106.84,2,robot,Equipo A,36.69,70.3,12743,no
2671,106.84,3,robot,Equipo B,160.0,78.05,7922,no
2671,106.84,4,robot,Equipo B,114.21,60.5,2953,no
2671,106.84,0,balon,balon,117.64,64.13,478,no
2672,106.88,1,robot,Equipo A,61.91,65.49,10802,no
2672,106.88,2,robot,Equipo A,36.69,70.42,12743,no
2672,106.88,3,robot,Equipo B,159.99,77.96,7908,no
2672,106.88,4,robot,Equipo B,114.13,60.51,2953,no
2672,106.88,0,balon,balon,117.49,64.13,478,no
2673,106.92,1,robot,Equipo A,61.84,65.4,10802,no
2673,106.92,2,robot,Equipo A,36.69,70.55,12743,no
2673,106.92,3,robot,Equipo B,160.01,77.9,7815,no
2673,106.92,4,robot,Equipo B,114.04,60.51,2953,no
2673,106.92,0,balon,balon,117.34,64.13,478,no
2674,106.96,1,robot,Equipo A,61.75,65.3,10802,no
2674,106.96,2,robot,Equipo A,36.69,70.68,12743,no
2674,106.96,3,robot,Equipo B,160.03,77.82,7805,no
2674,106.96,4,robot,Equipo B,113.93,60.51,2953,no
2674,106.96,0,balon,balon,117.2,64.13,478,no
2675,107.0,1,robot,Equipo A,61.82,65.37,10739,no
2675,107.0,2,robot,Equipo A,36.69,70.59,12749,no
2675,107.0,3,robot,Equipo B,160.08,77.79,7719,no
2675,107.0,4,robot,Equipo B,114.03,60.48,2958,no
2675,107.0,0,balon,balon,117.43,64.2,463,no
2676,107.04,1,robot,Equipo A,61.92,65.46,10739,no
2676,107.04,2,robot,Equipo A,36.69,70.49,12749,no
2676,107.04,3,robot,Equipo B,160.11,77.77,7676,no
2676,107.04,4,robot,Equipo B,114.14,60.46,2958,no
2676,107.04,0,balon,balon,117.63,64.23,463,no
2677,107.08,1,robot,Equipo A,62.02,65.56,10739,no
2677,107.08,2,robot,Equipo A,36.69,70.39,12749,no
2677,107.08,3,robot,Equipo B,160.14,77.76,7654,no
2677,107.08,4,robot,Equipo B,114.26,60.44,2958,no
2677,107.08,0,balon,balon,117.8,64.26,463,no
2678,107.12,1,robot,Equipo A,62.13,65.67,10739,no
2678,107.12,2,robot,Equipo A,36.69,70.27,12749,no
2678,107.12,3,robot,Equipo B,160.16,77.74,7619,no
2678,107.12,4,robot,Equipo B,114.38,60.42,2958,no
2678,107.12,0,balon,balon,117.96,64.27,463,no
2679,107.16,1,robot,Equipo A,62.26,65.8,10739,no
2679,107.16,2,robot,Equipo A,36.69,70.14,12749,no
2679,107.16,3,robot,Equipo B,160.17,77.74,7598,no
2679,107.16,4,robot,Equipo B,114.51,60.41,2958,no
2679,107.16,0,balon,balon,118.11,64.27,463,no
2680,107.2,1,robot,Equipo A,62.2,65.74,10735,no
2680,107.2,2,robot,Equipo A,32.05,73.51,10147,no
2680,107.2,3,robot,Equipo B,160.19,77.73,7586,no
2680,107.2,4,robot,Equipo B,114.43,60.44,2931,no
2680,107.2,0,balon,balon,117.93,64.28,491,no
2681,107.24,1,robot,Equipo A,62.2,65.74,0,no
2681,107.24,2,robot,Equipo A,27.83,76.23,10147,no
2681,107.24,3,robot,Equipo B,160.19,77.73,0,no
2681,107.24,4,robot,Equipo B,114.33,60.46,2931,no
2681,107.24,0,balon,balon,117.77,64.28,491,no
2682,107.28,1,robot,Equipo A,62.17,65.63,10735,no
2682,107.28,2,robot,Equipo A,23.92,78.44,10147,no
2682,107.28,3,robot,Equipo B,160.19,77.72,7603,no
2682,107.28,4,robot,Equipo B,114.22,60.47,2931,no
2682,107.28,0,balon,balon,117.62,64.28,491,no
2683,107.32,1,robot,Equipo A,62.17,65.63,0,no
2683,107.32,2,robot,Equipo A,20.59,80.03,8895,no
2683,107.32,3,robot,Equipo B,160.19,77.72,0,no
2683,107.32,4,robot,Equipo B,114.11,60.49,2931,no
2683,107.32,0,balon,balon,117.48,64.28,491,no
2684,107.36,1,robot,Equipo A,60.47,64.6,18429,no
2684,107.36,2,robot,Equipo A,17.78,81.0,7537,no
2684,107.36,3,robot,Equipo B,161.9,81.69,2573,no
2684,107.36,4,robot,Equipo B,113.99,60.49,2931,no
2684,107.36,0,balon,balon,117.33,64.28,491,no
2685,107.4,1,robot,Equipo A,59.17,63.91,18534,no
2685,107.4,2,robot,Equipo A,16.49,74.76,11090,no
2685,107.4,3,robot,Equipo B,161.9,81.69,0,no
2685,107.4,4,robot,Equipo B,114.14,60.47,3159,no
2685,107.4,0,balon,balon,117.83,64.34,583,no
2686,107.44,1,robot,Equipo A,56.84,64.15,31404,no
2686,107.44,2,robot,Equipo A,15.84,69.61,11090,no
2686,107.44,3,robot,Equipo B,161.9,81.69,0,no
2686,107.44,4,robot,Equipo B,114.33,60.44,3159,no
2686,107.44,0,balon,balon,118.23,64.38,583,no
2687,107.48,1,robot,Equipo A,55.66,64.25,29753,no
2687,107.48,2,robot,Equipo A,15.67,65.28,11090,no
2687,107.48,3,robot,Equipo B,161.9,81.69,0,no
2687,107.48,4,robot,Equipo B,114.54,60.43,3159,no
2687,107.48,0,balon,balon,118.58,64.4,583,no
2688,107.52,1,robot,Equipo A,55.24,64.19,25521,no
2688,107.52,2,robot,Equipo A,15.86,61.56,11090,no
2688,107.52,3,robot,Equipo B,161.9,81.69,0,no
2688,107.52,4,robot,Equipo B,114.77,60.42,3159,no
2688,107.52,0,balon,balon,118.89,64.41,583,no
2689,107.56,1,robot,Equipo A,55.17,63.88,21480,no
2689,107.56,2,robot,Equipo A,16.32,58.31,11090,no
2689,107.56,3,robot,Equipo B,161.9,81.69,0,no
2689,107.56,4,robot,Equipo B,115.01,60.41,3159,no
2689,107.56,0,balon,balon,119.2,64.41,583,no
2690,107.6,1,robot,Equipo A,55.19,63.37,18603,no
2690,107.6,2,robot,Equipo A,15.43,57.67,10833,no
2690,107.6,3,robot,Equipo B,161.9,81.69,0,no
2690,107.6,4,robot,Equipo B,114.91,60.4,3228,no
2690,107.6,0,balon,balon,118.85,64.55,586,no
2691,107.64,1,robot,Equipo A,55.21,62.98,18551,no
2691,107.64,2,robot,Equipo A,14.51,57.55,10833,no
2691,107.64,3,robot,Equipo B,161.9,81.69,0,no
2691,107.64,4,robot,Equipo B,114.77,60.4,3228,no
2691,107.64,0,balon,balon,118.54,64.62,586,no
2692,107.68,1,robot,Equipo A,55.22,62.66,18561,no
2692,107.68,2,robot,Equipo A,13.58,57.82,10833,no
2692,107.68,3,robot,Equipo B,161.9,81.69,0,no
2692,107.68,4,robot,Equipo B,114.58,60.39,3228,no
2692,107.68,0,balon,balon,118.24,64.66,586,no
2693,107.72,1,robot,Equipo A,55.19,62.37,18591,no
2693,107.72,2,robot,Equipo A,12.63,58.39,10833,no
2693,107.72,3,robot,Equipo B,161.9,81.69,0,no
2693,107.72,4,robot,Equipo B,114.38,60.39,3228,no
2693,107.72,0,balon,balon,117.94,64.68,586,no
2694,107.76,1,robot,Equipo A,55.21,62.16,18551,no
2694,107.76,2,robot,Equipo A,11.67,59.18,10833,no
2694,107.76,3,robot,Equipo B,161.9,81.69,0,no
2694,107.76,4,robot,Equipo B,114.15,60.39,3228,no
2694,107.76,0,balon,balon,117.65,64.7,586,no
2695,107.8,1,robot,Equipo A,55.22,62.08,18649,no
2695,107.8,2,robot,Equipo A,11.9,58.14,10207,no
2695,107.8,3,robot,Equipo B,161.9,81.69,0,no
2695,107.8,4,robot,Equipo B,114.34,60.46,3583,no
2695,107.8,0,balon,balon,117.65,64.7,0,no
2696,107.84,1,robot,Equipo A,55.23,62.05,18677,no
2696,107.84,2,robot,Equipo A,12.36,57.25,10207,no
2696,107.84,3,robot,Equipo B,161.9,81.69,0,no
2696,107.84,4,robot,Equipo B,114.51,60.51,3583,no
2696,107.84,0,balon,balon,117.65,64.7,0,no
2697,107.88,1,robot,Equipo A,54.03,62.79,31189,no
2697,107.88,2,robot,Equipo A,12.99,56.48,10207,no
2697,107.88,3,robot,Equipo B,161.9,81.69,0,no
2697,107.88,4,robot,Equipo B,114.67,60.55,3583,no
2697,107.88,0,balon,balon,117.65,64.7,0,no
2698,107.92,1,robot,Equipo A,53.48,63.31,30565,no
2698,107.92,2,robot,Equipo A,13.75,55.79,10207,no
2698,107.92,3,robot,Equipo B,161.9,81.69,0,no
2698,107.92,4,robot,Equipo B,114.84,60.58,3583,no
2698,107.92,0,balon,balon,117.65,64.7,0,no
2699,107.96,1,robot,Equipo A,53.36,63.62,28196,no
2699,107.96,2,robot,Equipo A,14.59,55.17,10207,no
2699,107.96,3,robot,Equipo B,161.9,81.69,0,no
2699,107.96,4,robot,Equipo B,114.99,60.6,3583,no
2699,107.96,0,balon,balon,117.65,64.7,0,no
2700,108.0,1,robot,Equipo A,49.19,65.3,13039,no
2700,108.0,2,robot,Equipo A,13.92,55.17,7959,no
2700,108.0,3,robot,Equipo B,161.9,81.69,0,no
2700,108.0,4,robot,Equipo B,114.93,60.69,3483,no
2700,108.0,0,balon,balon,117.65,64.7,0,no
2701,108.04,1,robot,Equipo A,46.07,66.56,13039,no
2701,108.04,2,robot,Equipo A,13.17,55.14,7959,no
2701,108.04,3,robot,Equipo B,161.9,81.69,0,no
2701,108.04,4,robot,Equipo B,114.85,60.76,3483,no
2701,108.04,0,balon,balon,117.65,64.7,0,no
2702,108.08,1,robot,Equipo A,43.72,67.51,13039,no
2702,108.08,2,robot,Equipo A,12.36,55.08,7959,no
2702,108.08,3,robot,Equipo B,161.9,81.69,0,no
2702,108.08,4,robot,Equipo B,114.76,60.81,3483,no
2702,108.08,0,balon,balon,117.65,64.7,0,no
2703,108.12,1,robot,Equipo A,41.96,68.21,13039,no
2703,108.12,2,robot,Equipo A,11.5,54.99,7959,no
2703,108.12,3,robot,Equipo B,161.9,81.69,0,no
2703,108.12,4,robot,Equipo B,114.65,60.85,3483,no
2703,108.12,0,balon,balon,117.65,64.7,0,no
2704,108.16,1,robot,Equipo A,40.65,68.75,13039,no
2704,108.16,2,robot,Equipo A,10.61,54.89,7959,no
2704,108.16,3,robot,Equipo B,161.9,81.69,0,no
2704,108.16,4,robot,Equipo B,114.53,60.88,3483,no
2704,108.16,0,balon,balon,117.65,64.7,0,no
2705,108.2,1,robot,Equipo A,39.62,69.18,13447,no
2705,108.2,2,robot,Equipo A,10.89,54.93,7230,no
2705,108.2,3,robot,Equipo B,161.9,81.69,0,no
2705,108.2,4,robot,Equipo B,114.55,60.71,3131,no
2705,108.2,0,balon,balon,117.75,64.57,471,no
2706,108.24,1,robot,Equipo A,38.85,69.51,13447,no
2706,108.24,2,robot,Equipo A,11.36,55.06,7230,no
2706,108.24,3,robot,Equipo B,161.9,81.69,0,no
2706,108.24,4,robot,Equipo B,114.6,60.59,3131,no
2706,108.24,0,balon,balon,117.87,64.5,471,no
2707,108.28,1,robot,Equipo A,42.92,67.59,18748,no
2707,108.28,2,robot,Equipo A,15.67,57.66,20699,no
2707,108.28,3,robot,Equipo B,161.9,81.69,0,no
2707,108.28,4,robot,Equipo B,114.67,60.5,3131,no
2707,108.28,0,balon,balon,117.99,64.47,471,no
2708,108.32,1,robot,Equipo A,46.0,66.14,18707,no
2708,108.32,2,robot,Equipo A,18.98,59.64,20671,no
2708,108.32,3,robot,Equipo B,161.9,81.69,0,no
2708,108.32,4,robot,Equipo B,114.76,60.43,3131,no
2708,108.32,0,balon,balon,118.13,64.45,471,no
2709,108.36,1,robot,Equipo A,48.31,65.06,18698,no
2709,108.36,2,robot,Equipo A,21.57,61.16,20613,no
2709,108.36,3,robot,Equipo B,161.9,81.69,0,no
2709,108.36,4,robot,Equipo B,114.86,60.38,3131,no
2709,108.36,0,balon,balon,118.26,64.43,471,no
2710,108.4,1,robot,Equipo A,45.34,66.42,13542,no
2710,108.4,2,robot,Equipo A,19.11,59.63,7404,no
2710,108.4,3,robot,Equipo B,161.13,80.88,8376,no
2710,108.4,4,robot,Equipo B,114.91,60.45,3708,no
2710,108.4,0,balon,balon,118.26,64.43,0,no
2711,108.44,1,robot,Equipo A,43.11,67.4,13542,no
2711,108.44,2,robot,Equipo A,17.03,58.48,7404,no
2711,108.44,3,robot,Equipo B,160.55,80.34,8479,no
2711,108.44,4,robot,Equipo B,114.9,60.51,3708,no
2711,108.44,0,balon,balon,118.26,64.43,0,no
2712,108.48,1,robot,Equipo A,41.43,68.1,13542,no
2712,108.48,2,robot,Equipo A,15.22,57.61,7404,no
2712,108.48,3,robot,Equipo B,160.08,79.97,8608,no
2712,108.48,4,robot,Equipo B,114.86,60.55,3708,no
2712,108.48,0,balon,balon,118.26,64.43,0,no
2713,108.52,1,robot,Equipo A,40.18,68.59,13542,no
2713,108.52,2,robot,Equipo A,13.61,56.97,7404,no
2713,108.52,3,robot,Equipo B,159.76,79.77,8563,no
2713,108.52,4,robot,Equipo B,114.8,60.58,3708,no
2713,108.52,0,balon,balon,118.26,64.43,0,no
2714,108.56,1,robot,Equipo A,39.23,68.92,13542,no
2714,108.56,2,robot,Equipo A,12.15,56.48,7404,no
2714,108.56,3,robot,Equipo B,159.49,79.65,8648,no
2714,108.56,4,robot,Equipo B,114.72,60.6,3708,no
2714,108.56,0,balon,balon,118.26,64.43,0,no
2715,108.6,1,robot,Equipo A,38.53,69.28,13650,no
2715,108.6,2,robot,Equipo A,12.12,56.16,6771,no
2715,108.6,3,robot,Equipo B,159.28,79.6,8755,no
2715,108.6,4,robot,Equipo B,114.87,60.69,3841,no
2715,108.6,0,balon,balon,118.26,64.43,0,no
2716,108.64,1,robot,Equipo A,38.0,69.58,13650,no
2716,108.64,2,robot,Equipo A,12.32,55.88,6771,no
2716,108.64,3,robot,Equipo B,159.13,79.6,8851,no
2716,108.64,4,robot,Equipo B,115.05,60.79,3841,no
2716,108.64,0,balon,balon,118.26,64.43,0,no
2717,108.68,1,robot,Equipo A,37.6,69.84,13650,no
2717,108.68,2,robot,Equipo A,12.67,55.63,6771,no
2717,108.68,3,robot,Equipo B,159.02,79.59,8877,no
2717,108.68,4,robot,Equipo B,115.26,60.91,3841,no
2717,108.68,0,balon,balon,118.26,64.43,0,no
2718,108.72,1,robot,Equipo A,37.3,70.08,13650,no
2718,108.72,2,robot,Equipo A,13.15,55.41,6771,no
2718,108.72,3,robot,Equipo B,158.93,79.63,8887,no
2718,108.72,4,robot,Equipo B,115.49,61.03,3841,no
2718,108.72,0,balon,balon,118.26,64.43,0,no
2719,108.76,1,robot,Equipo A,43.49,68.95,10859,no
2719,108.76,2,robot,Equipo A,17.23,57.95,20422,no
2719,108.76,3,robot,Equipo B,158.93,79.65,8818,no
2719,108.76,4,robot,Equipo B,115.73,61.15,3841,no
2719,108.76,0,balon,balon,118.26,64.43,0,no
2720,108.8,1,robot,Equipo A,41.72,69.3,13763,no
2720,108.8,2,robot,Equipo A,15.97,57.15,7164,no
2720,108.8,3,robot,Equipo B,158.97,79.71,8745,no
2720,108.8,4,robot,Equipo B,115.48,60.92,3268,no
2720,108.8,0,balon,balon,118.41,64.5,567,no
2721,108.84,1,robot,Equipo A,40.39,69.52,13763,no
2721,108.84,2,robot,Equipo A,14.84,56.55,7164,no
2721,108.84,3,robot,Equipo B,159.04,79.75,8618,no
2721,108.84,4,robot,Equipo B,115.23,60.71,3268,no
2721,108.84,0,balon,balon,118.35,64.46,567,no
2722,108.88,1,robot,Equipo A,39.4,69.66,13763,no
2722,108.88,2,robot,Equipo A,13.83,56.09,7164,no
2722,108.88,3,robot,Equipo B,159.12,79.78,8606,no
2722,108.88,4,robot,Equipo B,114.97,60.52,3268,no
2722,108.88,0,balon,balon,118.2,64.38,567,no
2723,108.92,1,robot,Equipo A,38.65,69.72,13763,no
2723,108.92,2,robot,Equipo A,12.88,55.76,7164,no
2723,108.92,3,robot,Equipo B,159.19,79.81,8561,no
2723,108.92,4,robot,Equipo B,114.7,60.34,3268,no
2723,108.92,0,balon,balon,117.98,64.27,567,no
2724,108.96,1,robot,Equipo A,38.09,69.73,13763,no
2724,108.96,2,robot,Equipo A,12.0,55.5,7164,no
2724,108.96,3,robot,Equipo B,159.27,79.83,8435,no
2724,108.96,4,robot,Equipo B,114.43,60.17,3268,no
2724,108.96,0,balon,balon,117.74,64.14,567,no
2725,109.0,1,robot,Equipo A,37.67,69.89,13755,no
2725,109.0,2,robot,Equipo A,11.98,55.24,6303,no
2725,109.0,3,robot,Equipo B,159.37,79.84,8399,no
2725,109.0,4,robot,Equipo B,114.37,60.15,2612,no
2725,109.0,0,balon,balon,118.24,64.47,671,no
2726,109.04,1,robot,Equipo A,37.36,70.04,13755,no
2726,109.04,2,robot,Equipo A,12.1,55.05,6303,no
2726,109.04,3,robot,Equipo B,159.48,79.85,8246,no
2726,109.04,4,robot,Equipo B,114.36,60.17,2612,no
2726,109.04,0,balon,balon,118.58,64.71,671,no
2727,109.08,1,robot,Equipo A,37.12,70.18,13755,no
2727,109.08,2,robot,Equipo A,12.33,54.9,6303,no
2727,109.08,3,robot,Equipo B,159.59,79.86,8210,no
2727,109.08,4,robot,Equipo B,114.39,60.22,2612,no
2727,109.08,0,balon,balon,118.83,64.9,671,no
2728,109.12,1,robot,Equipo A,36.94,70.33,13755,no
2728,109.12,2,robot,Equipo A,12.65,54.79,6303,no
2728,109.12,3,robot,Equipo B,159.68,79.86,8069,no
2728,109.12,4,robot,Equipo B,114.44,60.3,2612,no
2728,109.12,0,balon,balon,119.03,65.08,671,no
2729,109.16,1,robot,Equipo A,36.81,70.48,13755,no
2729,109.16,2,robot,Equipo A,13.03,54.71,6303,no
2729,109.16,3,robot,Equipo B,159.78,79.87,7933,no
2729,109.16,4,robot,Equipo B,114.52,60.39,2612,no
2729,109.16,0,balon,balon,119.21,65.24,671,no
2730,109.2,1,robot,Equipo A,36.71,70.45,13744,no
2730,109.2,2,robot,Equipo A,12.78,54.72,6672,no
2730,109.2,3,robot,Equipo B,159.78,79.87,0,no
2730,109.2,4,robot,Equipo B,114.33,60.46,2765,no
2730,109.2,0,balon,balon,119.05,65.07,662,no
2731,109.24,1,robot,Equipo A,36.63,70.38,13744,no
2731,109.24,2,robot,Equipo A,12.45,54.76,6672,no
2731,109.24,3,robot,Equipo B,159.78,79.87,0,no
2731,109.24,4,robot,Equipo B,114.15,60.48,2765,no
2731,109.24,0,balon,balon,118.9,64.91,662,no
